CustomerKey,OrderDateKey,ProductKey,ShipperKey,SupplierKey,EmployeeKey,OrderId,UnitSalesAmount,UnitPriceDiscountPercent,UnitPriceDiscountAmount,Quantity,GrossSalesAmount,TotalDiscountAmount,NetSalesAmount,FreightAmount
1051,19970707,2077,5003,4024,3004,10590,13,.05,0.65,60,780,39,741,44.77
1083,19970707,2003,5001,4005,3001,10591,10,.00,0,14,140,0,140,55.92
1083,19970707,2007,5001,4010,3001,10591,30,.00,0,10,300,0,300,55.92
1083,19970707,2054,5001,4015,3001,10591,7.45,.00,0,50,372.5,0,372.5,55.92
1044,19970708,2015,5001,4016,3003,10592,15.5,.05,0.775,25,387.5,19.375,368.125,32.1
1044,19970708,2026,5001,4011,3003,10592,31.23,.05,1.5615,5,156.15,7.8075,148.3425,32.1
1044,19970709,2020,5002,4026,3007,10593,81,.20,16.2,21,1701,340.2,1360.8,174.2
1044,19970709,2069,5002,4020,3007,10593,36,.20,7.2,20,720,144,576,174.2
1044,19970709,2076,5002,4012,3007,10593,18,.20,3.6,4,72,14.4,57.6,174.2
1055,19970709,2052,5002,4009,3003,10594,7,.00,0,24,168,0,168,5.24
1055,19970709,2058,5002,4004,3003,10594,13.25,.00,0,30,397.5,0,397.5,5.24
1020,19970710,2035,5001,4002,3002,10595,18,.25,4.5,30,540,135,405,96.78
1020,19970710,2061,5001,4006,3002,10595,28.5,.25,7.125,120,3420,855,2565,96.78
1020,19970710,2069,5001,4020,3002,10595,36,.25,9,65,2340,585,1755,96.78
1089,19970711,2056,5001,4021,3008,10596,38,.20,7.6,5,190,38,152,16.34
1089,19970711,2063,5001,4022,3008,10596,43.9,.20,8.78,24,1053.6,210.72,842.88,16.34
1089,19970711,2075,5001,4024,3008,10596,7.75,.20,1.55,30,232.5,46.5,186,16.34
1059,19970711,2024,5003,4025,3007,10597,4.5,.20,0.9,35,157.5,31.5,126,35.12
1059,19970711,2057,5003,4021,3007,10597,19.5,.00,0,20,390,0,390,35.12
1059,19970711,2065,5003,4018,3007,10597,21.05,.20,4.21,12,252.6,50.52,202.08,35.12
1065,19970714,2027,5003,4011,3001,10598,43.9,.00,0,50,2195,0,2195,44.42
1065,19970714,2071,5003,4020,3001,10598,21.5,.00,0,9,193.5,0,193.5,44.42
1011,19970715,2062,5003,4006,3006,10599,49.3,.00,0,10,493,0,493,29.98
1036,19970716,2054,5001,4015,3004,10600,7.45,.00,0,4,29.8,0,29.8,45.13
1036,19970716,2073,5001,4027,3004,10600,15,.00,0,30,450,0,450,45.13
1035,19970716,2013,5001,4016,3007,10601,6,.00,0,60,360,0,360,58.3
1035,19970716,2059,5001,4008,3007,10601,55,.00,0,35,1925,0,1925,58.3
1083,19970717,2077,5002,4024,3008,10602,13,.25,3.25,5,65,16.25,48.75,2.92
1071,19970718,2022,5002,4023,3008,10603,21,.00,0,48,1008,0,1008,48.77
1071,19970718,2049,5002,4012,3008,10603,20,.05,1,25,500,25,475,48.77
1028,19970718,2048,5001,4029,3001,10604,12.75,.10,1.275,6,76.5,7.65,68.85,7.46
1028,19970718,2076,5001,4012,3001,10604,18,.10,1.8,10,180,18,162,7.46
1051,19970721,2016,5002,4022,3001,10605,17.45,.05,0.8725,30,523.5,26.175,497.325,379.13
1051,19970721,2059,5002,4008,3001,10605,55,.05,2.75,20,1100,55,1045,379.13
1051,19970721,2060,5002,4008,3001,10605,34,.05,1.7,70,2380,119,2261,379.13
1051,19970721,2071,5002,4020,3001,10605,21.5,.05,1.075,15,322.5,16.125,306.375,379.13
1081,19970722,2004,5003,4018,3004,10606,22,.20,4.4,20,440,88,352,79.4
1081,19970722,2055,5003,4015,3004,10606,24,.20,4.8,20,480,96,384,79.4
1081,19970722,2062,5003,4006,3004,10606,49.3,.20,9.86,10,493,98.6,394.4,79.4
1071,19970722,2007,5001,4010,3005,10607,30,.00,0,45,1350,0,1350,200.24
1071,19970722,2017,5001,4022,3005,10607,39,.00,0,100,3900,0,3900,200.24
1071,19970722,2033,5001,4020,3005,10607,2.5,.00,0,14,35,0,35,200.24
1071,19970722,2040,5001,4017,3005,10607,18.4,.00,0,42,772.8,0,772.8,200.24
1071,19970722,2072,5001,4007,3005,10607,34.8,.00,0,12,417.6,0,417.6,200.24
1079,19970723,2056,5002,4021,3004,10608,38,.00,0,28,1064,0,1064,27.79
1018,19970724,2001,5002,4005,3007,10609,18,.00,0,3,54,0,54,1.85
1018,19970724,2010,5002,4028,3007,10609,31,.00,0,10,310,0,310,1.85
1018,19970724,2021,5002,4026,3007,10609,10,.00,0,6,60,0,60,1.85
1041,19970725,2036,5001,4027,3008,10610,19,.25,4.75,21,399,99.75,299.25,26.78
1091,19970725,2001,5002,4005,3006,10611,18,.00,0,6,108,0,108,80.65
1091,19970725,2002,5002,4005,3006,10611,19,.00,0,10,190,0,190,80.65
1091,19970725,2060,5002,4008,3006,10611,34,.00,0,15,510,0,510,80.65
1071,19970728,2010,5002,4028,3001,10612,31,.00,0,70,2170,0,2170,544.08
1071,19970728,2036,5002,4027,3001,10612,19,.00,0,55,1045,0,1045,544.08
1071,19970728,2049,5002,4012,3001,10612,20,.00,0,18,360,0,360,544.08
1071,19970728,2060,5002,4008,3001,10612,34,.00,0,40,1360,0,1360,544.08
1071,19970728,2076,5002,4012,3001,10612,18,.00,0,80,1440,0,1440,544.08
1035,19970729,2013,5002,4016,3004,10613,6,.10,0.6,8,48,4.8,43.2,8.11
1035,19970729,2075,5002,4024,3004,10613,7.75,.00,0,40,310,0,310,8.11
1006,19970729,2011,5003,4003,3008,10614,21,.00,0,14,294,0,294,1.93
1006,19970729,2021,5003,4026,3008,10614,10,.00,0,8,80,0,80,1.93
1006,19970729,2039,5003,4001,3008,10614,18,.00,0,5,90,0,90,1.93
1090,19970730,2055,5003,4015,3002,10615,24,.00,0,5,120,0,120,0.75
1032,19970731,2038,5002,4001,3001,10616,263.5,.05,13.175,15,3952.5,197.625,3754.875,116.53
1032,19970731,2056,5002,4021,3001,10616,38,.00,0,14,532,0,532,116.53
1032,19970731,2070,5002,4022,3001,10616,15,.05,0.75,15,225,11.25,213.75,116.53
1032,19970731,2071,5002,4020,3001,10616,21.5,.05,1.075,15,322.5,16.125,306.375,116.53
1032,19970731,2059,5002,4008,3004,10617,55,.15,8.25,30,1650,247.5,1402.5,18.53
1051,19970801,2006,5001,4010,3001,10618,25,.00,0,70,1750,0,1750,154.68
1051,19970801,2056,5001,4021,3001,10618,38,.00,0,20,760,0,760,154.68
1051,19970801,2068,5001,4026,3001,10618,12.5,.00,0,15,187.5,0,187.5,154.68
1051,19970804,2021,5003,4026,3003,10619,10,.00,0,42,420,0,420,91.05
1051,19970804,2022,5003,4023,3003,10619,21,.00,0,40,840,0,840,91.05
1042,19970805,2024,5003,4025,3002,10620,4.5,.00,0,5,22.5,0,22.5,0.94
1042,19970805,2052,5003,4009,3002,10620,7,.00,0,5,35,0,35,0.94
1038,19970805,2019,5002,4026,3004,10621,9.2,.00,0,5,46,0,46,23.73
1038,19970805,2023,5002,4023,3004,10621,9,.00,0,10,90,0,90,23.73
1038,19970805,2070,5002,4022,3004,10621,15,.00,0,20,300,0,300,23.73
1038,19970805,2071,5002,4020,3004,10621,21.5,.00,0,15,322.5,0,322.5,23.73
1067,19970806,2002,5003,4005,3004,10622,19,.00,0,20,380,0,380,50.97
1067,19970806,2068,5003,4026,3004,10622,12.5,.20,2.5,18,225,45,180,50.97
1025,19970807,2014,5002,4016,3008,10623,23.25,.00,0,21,488.25,0,488.25,97.18
1025,19970807,2019,5002,4026,3008,10623,9.2,.10,0.92,15,138,13.8,124.2,97.18
1025,19970807,2021,5002,4026,3008,10623,10,.10,1,25,250,25,225,97.18
1025,19970807,2024,5002,4025,3008,10623,4.5,.00,0,3,13.5,0,13.5,97.18
1025,19970807,2035,5002,4002,3008,10623,18,.10,1.8,30,540,54,486,97.18
1078,19970807,2028,5002,4024,3004,10624,45.6,.00,0,10,456,0,456,94.8
1078,19970807,2029,5002,4024,3004,10624,123.79,.00,0,6,742.74,0,742.74,94.8
1078,19970807,2044,5002,4013,3004,10624,19.45,.00,0,10,194.5,0,194.5,94.8
1002,19970808,2014,5001,4016,3003,10625,23.25,.00,0,3,69.75,0,69.75,43.9
1002,19970808,2042,5001,4013,3003,10625,14,.00,0,5,70,0,70,43.9
1002,19970808,2060,5001,4008,3003,10625,34,.00,0,10,340,0,340,43.9
1005,19970811,2053,5002,4009,3001,10626,32.8,.00,0,12,393.6,0,393.6,138.69
1005,19970811,2060,5002,4008,3001,10626,34,.00,0,20,680,0,680,138.69
1005,19970811,2071,5002,4020,3001,10626,21.5,.00,0,20,430,0,430,138.69
1071,19970811,2062,5003,4006,3008,10627,49.3,.00,0,15,739.5,0,739.5,107.46
1071,19970811,2073,5003,4027,3008,10627,15,.15,2.25,35,525,78.75,446.25,107.46
1007,19970812,2001,5003,4005,3004,10628,18,.00,0,25,450,0,450,30.36
1030,19970812,2029,5003,4024,3004,10629,123.79,.00,0,20,2475.8,0,2475.8,85.46
1030,19970812,2064,5003,4024,3004,10629,33.25,.00,0,9,299.25,0,299.25,85.46
1039,19970813,2055,5002,4015,3001,10630,24,.05,1.2,12,288,14.4,273.6,32.35
1039,19970813,2076,5002,4012,3001,10630,18,.00,0,35,630,0,630,32.35
1041,19970814,2075,5001,4024,3008,10631,7.75,.10,0.775,8,62,6.2,55.8,0.87
1086,19970814,2002,5001,4005,3008,10632,19,.05,0.95,30,570,28.5,541.5,41.38
1086,19970814,2033,5001,4020,3008,10632,2.5,.05,0.125,20,50,2.5,47.5,41.38
1020,19970815,2012,5003,4003,3007,10633,38,.15,5.7,36,1368,205.2,1162.8,477.9
1020,19970815,2013,5003,4016,3007,10633,6,.15,0.9,13,78,11.7,66.3,477.9
1020,19970815,2026,5003,4011,3007,10633,31.23,.15,4.6845,35,1093.05,163.9575,929.0926,477.9
1020,19970815,2062,5003,4006,3007,10633,49.3,.15,7.395,80,3944,591.6,3352.4001,477.9
1023,19970815,2007,5003,4010,3004,10634,30,.00,0,35,1050,0,1050,487.38
1023,19970815,2018,5003,4022,3004,10634,62.5,.00,0,50,3125,0,3125,487.38
1023,19970815,2051,5003,4009,3004,10634,53,.00,0,15,795,0,795,487.38
1023,19970815,2075,5003,4024,3004,10634,7.75,.00,0,2,15.5,0,15.5,487.38
1049,19970818,2004,5003,4018,3008,10635,22,.10,2.2,10,220,22,198,47.46
1049,19970818,2005,5003,4018,3008,10635,21.35,.10,2.135,15,320.25,32.025,288.225,47.46
1049,19970818,2022,5003,4023,3008,10635,21,.00,0,40,840,0,840,47.46
1087,19970819,2004,5001,4018,3004,10636,22,.00,0,25,550,0,550,1.15
1087,19970819,2058,5001,4004,3004,10636,13.25,.00,0,6,79.5,0,79.5,1.15
1062,19970819,2011,5001,4003,3006,10637,21,.00,0,10,210,0,210,201.29
1062,19970819,2050,5001,4012,3006,10637,16.25,.05,0.8125,25,406.25,20.3125,385.9375,201.29
1062,19970819,2056,5001,4021,3006,10637,38,.05,1.9,60,2280,114,2166,201.29
1047,19970820,2045,5001,4014,3003,10638,9.5,.00,0,20,190,0,190,158.44
1047,19970820,2065,5001,4018,3003,10638,21.05,.00,0,21,442.05,0,442.05,158.44
1047,19970820,2072,5001,4007,3003,10638,34.8,.00,0,60,2088,0,2088,158.44
1070,19970820,2018,5003,4022,3007,10639,62.5,.00,0,8,500,0,500,38.64
1086,19970821,2069,5001,4020,3004,10640,36,.25,9,20,720,180,540,23.55
1086,19970821,2070,5001,4022,3004,10640,15,.25,3.75,15,225,56.25,168.75,23.55
1035,19970822,2002,5002,4005,3004,10641,19,.00,0,50,950,0,950,179.61
1035,19970822,2040,5002,4017,3004,10641,18.4,.00,0,60,1104,0,1104,179.61
1073,19970822,2021,5003,4026,3007,10642,10,.20,2,30,300,60,240,41.89
1073,19970822,2061,5003,4006,3007,10642,28.5,.20,5.7,20,570,114,456,41.89
1001,19970825,2028,5001,4024,3006,10643,45.6,.25,11.4,15,684,171,513,29.46
1001,19970825,2039,5001,4001,3006,10643,18,.25,4.5,21,378,94.5,283.5,29.46
1001,19970825,2046,5001,4014,3006,10643,12,.25,3,2,24,6,18,29.46
1088,19970825,2018,5002,4022,3003,10644,62.5,.10,6.25,4,250,25,225,0.14
1088,19970825,2043,5002,4013,3003,10644,46,.00,0,20,920,0,920,0.14
1088,19970825,2046,5002,4014,3003,10644,12,.10,1.2,21,252,25.2,226.8,0.14
1034,19970826,2018,5001,4022,3004,10645,62.5,.00,0,20,1250,0,1250,12.41
1034,19970826,2036,5001,4027,3004,10645,19,.00,0,15,285,0,285,12.41
1037,19970827,2001,5003,4005,3009,10646,18,.25,4.5,15,270,67.5,202.5,142.33
1037,19970827,2010,5003,4028,3009,10646,31,.25,7.75,18,558,139.5,418.5,142.33
1037,19970827,2071,5003,4020,3009,10646,21.5,.25,5.375,30,645,161.25,483.75,142.33
1037,19970827,2077,5003,4024,3009,10646,13,.25,3.25,35,455,113.75,341.25,142.33
1061,19970827,2019,5002,4026,3004,10647,9.2,.00,0,30,276,0,276,45.54
1061,19970827,2039,5002,4001,3004,10647,18,.00,0,20,360,0,360,45.54
1067,19970828,2022,5002,4023,3005,10648,21,.00,0,15,315,0,315,14.25
1067,19970828,2024,5002,4025,3005,10648,4.5,.15,0.675,15,67.5,10.125,57.375,14.25
1050,19970828,2028,5003,4024,3005,10649,45.6,.00,0,20,912,0,912,6.2
1050,19970828,2072,5003,4007,3005,10649,34.8,.00,0,15,522,0,522,6.2
1021,19970829,2030,5003,4019,3005,10650,25.89,.00,0,30,776.7,0,776.7,176.81
1021,19970829,2053,5003,4009,3005,10650,32.8,.05,1.64,25,820,41,779,176.81
1021,19970829,2054,5003,4015,3005,10650,7.45,.00,0,30,223.5,0,223.5,176.81
1086,19970901,2019,5002,4026,3008,10651,9.2,.25,2.3,12,110.4,27.6,82.8,20.6
1086,19970901,2022,5002,4023,3008,10651,21,.25,5.25,20,420,105,315,20.6
1031,19970901,2030,5002,4019,3004,10652,25.89,.25,6.4725,2,51.78,12.945,38.835,7.14
1031,19970901,2042,5002,4013,3004,10652,14,.00,0,20,280,0,280,7.14
1025,19970902,2016,5001,4022,3001,10653,17.45,.10,1.745,30,523.5,52.35,471.15,93.25
1025,19970902,2060,5001,4008,3001,10653,34,.10,3.4,20,680,68,612,93.25
1005,19970902,2004,5001,4018,3005,10654,22,.10,2.2,12,264,26.4,237.6,55.26
1005,19970902,2039,5001,4001,3005,10654,18,.10,1.8,20,360,36,324,55.26
1005,19970902,2054,5001,4015,3005,10654,7.45,.10,0.745,6,44.7,4.47,40.23,55.26
1066,19970903,2041,5002,4017,3001,10655,9.65,.20,1.93,20,193,38.6,154.4,4.41
1032,19970904,2014,5001,4016,3006,10656,23.25,.10,2.325,3,69.75,6.975,62.775,57.15
1032,19970904,2044,5001,4013,3006,10656,19.45,.10,1.945,28,544.6,54.46,490.14,57.15
1032,19970904,2047,5001,4029,3006,10656,9.5,.10,0.95,6,57,5.7,51.3,57.15
1071,19970904,2015,5002,4016,3002,10657,15.5,.00,0,50,775,0,775,352.69
1071,19970904,2041,5002,4017,3002,10657,9.65,.00,0,24,231.6,0,231.6,352.69
1071,19970904,2046,5002,4014,3002,10657,12,.00,0,45,540,0,540,352.69
1071,19970904,2047,5002,4029,3002,10657,9.5,.00,0,10,95,0,95,352.69
1071,19970904,2056,5002,4021,3002,10657,38,.00,0,45,1710,0,1710,352.69
1071,19970904,2060,5002,4008,3002,10657,34,.00,0,30,1020,0,1020,352.69
1063,19970905,2021,5001,4026,3004,10658,10,.00,0,60,600,0,600,364.15
1063,19970905,2040,5001,4017,3004,10658,18.4,.05,0.92,70,1288,64.4,1223.6,364.15
1063,19970905,2060,5001,4008,3004,10658,34,.05,1.7,55,1870,93.5,1776.5,364.15
1063,19970905,2077,5001,4024,3004,10658,13,.05,0.65,70,910,45.5,864.5,364.15
1062,19970905,2031,5002,4007,3007,10659,12.5,.05,0.625,20,250,12.5,237.5,105.81
1062,19970905,2040,5002,4017,3007,10659,18.4,.05,0.92,24,441.6,22.08,419.52,105.81
1062,19970905,2070,5002,4022,3007,10659,15,.05,0.75,40,600,30,570,105.81
1036,19970908,2020,5001,4026,3008,10660,81,.00,0,21,1701,0,1701,111.29
1037,19970909,2039,5003,4001,3007,10661,18,.20,3.6,3,54,10.8,43.2,17.55
1037,19970909,2058,5003,4004,3007,10661,13.25,.20,2.65,49,649.25,129.85,519.4,17.55
1048,19970909,2068,5002,4026,3003,10662,12.5,.00,0,10,125,0,125,1.28
1009,19970910,2040,5002,4017,3002,10663,18.4,.05,0.92,30,552,27.6,524.4,113.15
1009,19970910,2042,5002,4013,3002,10663,14,.05,0.7,30,420,21,399,113.15
1009,19970910,2051,5002,4009,3002,10663,53,.05,2.65,20,1060,53,1007,113.15
1028,19970910,2010,5003,4028,3001,10664,31,.15,4.65,24,744,111.6,632.4,1.27
1028,19970910,2056,5003,4021,3001,10664,38,.15,5.7,12,456,68.4,387.6,1.27
1028,19970910,2065,5003,4018,3001,10664,21.05,.15,3.1575,15,315.75,47.3625,268.3875,1.27
1048,19970911,2051,5002,4009,3001,10665,53,.00,0,20,1060,0,1060,26.31
1048,19970911,2059,5002,4008,3001,10665,55,.00,0,1,55,0,55,26.31
1048,19970911,2076,5002,4012,3001,10665,18,.00,0,10,180,0,180,26.31
1068,19970912,2029,5002,4024,3007,10666,123.79,.00,0,36,4456.44,0,4456.4399,232.42
1068,19970912,2065,5002,4018,3007,10666,21.05,.00,0,10,210.5,0,210.5,232.42
1020,19970912,2069,5001,4020,3007,10667,36,.20,7.2,45,1620,324,1296,78.09
1020,19970912,2071,5001,4020,3007,10667,21.5,.20,4.3,14,301,60.2,240.8,78.09
1086,19970915,2031,5002,4007,3001,10668,12.5,.10,1.25,8,100,10,90,47.22
1086,19970915,2055,5002,4015,3001,10668,24,.10,2.4,4,96,9.6,86.4,47.22
1086,19970915,2064,5002,4024,3001,10668,33.25,.10,3.325,15,498.75,49.875,448.875,47.22
1073,19970915,2036,5001,4027,3002,10669,19,.00,0,30,570,0,570,24.39
1025,19970916,2023,5001,4023,3004,10670,9,.00,0,32,288,0,288,203.48
1025,19970916,2046,5001,4014,3004,10670,12,.00,0,60,720,0,720,203.48
1025,19970916,2067,5001,4002,3004,10670,14,.00,0,25,350,0,350,203.48
1025,19970916,2073,5001,4027,3004,10670,15,.00,0,50,750,0,750,203.48
1025,19970916,2075,5001,4024,3004,10670,7.75,.00,0,25,193.75,0,193.75,203.48
1026,19970917,2016,5001,4022,3001,10671,17.45,.00,0,10,174.5,0,174.5,30.34
1026,19970917,2062,5001,4006,3001,10671,49.3,.00,0,10,493,0,493,30.34
1026,19970917,2065,5001,4018,3001,10671,21.05,.00,0,12,252.6,0,252.6,30.34
1005,19970917,2038,5002,4001,3009,10672,263.5,.10,26.35,15,3952.5,395.25,3557.25,95.75
1005,19970917,2071,5002,4020,3009,10672,21.5,.00,0,12,258,0,258,95.75
1090,19970918,2016,5001,4022,3002,10673,17.45,.00,0,3,52.35,0,52.35,22.76
1090,19970918,2042,5001,4013,3002,10673,14,.00,0,6,84,0,84,22.76
1090,19970918,2043,5001,4013,3002,10673,46,.00,0,6,276,0,276,22.76
1038,19970918,2023,5002,4023,3004,10674,9,.00,0,5,45,0,45,0.9
1025,19970919,2014,5002,4016,3005,10675,23.25,.00,0,30,697.5,0,697.5,31.85
1025,19970919,2053,5002,4009,3005,10675,32.8,.00,0,10,328,0,328,31.85
1025,19970919,2058,5002,4004,3005,10675,13.25,.00,0,30,397.5,0,397.5,31.85
1080,19970922,2010,5002,4028,3002,10676,31,.00,0,2,62,0,62,2.01
1080,19970922,2019,5002,4026,3002,10676,9.2,.00,0,7,64.4,0,64.4,2.01
1080,19970922,2044,5002,4013,3002,10676,19.45,.00,0,21,408.45,0,408.45,2.01
1003,19970922,2026,5003,4011,3001,10677,31.23,.15,4.6845,30,936.9,140.535,796.3651,4.03
1003,19970922,2033,5003,4020,3001,10677,2.5,.15,0.375,8,20,3,17,4.03
1071,19970923,2012,5003,4003,3007,10678,38,.00,0,100,3800,0,3800,388.98
1071,19970923,2033,5003,4020,3007,10678,2.5,.00,0,30,75,0,75,388.98
1071,19970923,2041,5003,4017,3007,10678,9.65,.00,0,120,1158,0,1158,388.98
1071,19970923,2054,5003,4015,3007,10678,7.45,.00,0,30,223.5,0,223.5,388.98
1007,19970923,2059,5003,4008,3008,10679,55,.00,0,12,660,0,660,27.94
1055,19970924,2016,5001,4022,3001,10680,17.45,.25,4.3625,50,872.5,218.125,654.375,26.61
1055,19970924,2031,5001,4007,3001,10680,12.5,.25,3.125,20,250,62.5,187.5,26.61
1055,19970924,2042,5001,4013,3001,10680,14,.25,3.5,40,560,140,420,26.61
1032,19970925,2019,5003,4026,3003,10681,9.2,.10,0.92,30,276,27.6,248.4,76.13
1032,19970925,2021,5003,4026,3003,10681,10,.10,1,12,120,12,108,76.13
1032,19970925,2064,5003,4024,3003,10681,33.25,.00,0,28,931,0,931,76.13
1003,19970925,2033,5002,4020,3003,10682,2.5,.00,0,30,75,0,75,36.13
1003,19970925,2066,5002,4018,3003,10682,17,.00,0,4,68,0,68,36.13
1003,19970925,2075,5002,4024,3003,10682,7.75,.00,0,30,232.5,0,232.5,36.13
1018,19970926,2052,5001,4009,3002,10683,7,.00,0,9,63,0,63,4.4
1056,19970926,2040,5001,4017,3003,10684,18.4,.00,0,20,368,0,368,145.63
1056,19970926,2047,5001,4029,3003,10684,9.5,.00,0,40,380,0,380,145.63
1056,19970926,2060,5001,4008,3003,10684,34,.00,0,30,1020,0,1020,145.63
1031,19970929,2010,5002,4028,3004,10685,31,.00,0,20,620,0,620,33.75
1031,19970929,2041,5002,4017,3004,10685,9.65,.00,0,4,38.6,0,38.6,33.75
1031,19970929,2047,5002,4029,3004,10685,9.5,.00,0,15,142.5,0,142.5,33.75
1059,19970930,2017,5001,4022,3002,10686,39,.20,7.8,30,1170,234,936,96.5
1059,19970930,2026,5001,4011,3002,10686,31.23,.00,0,15,468.45,0,468.45,96.5
1037,19970930,2009,5002,4028,3009,10687,97,.25,24.25,50,4850,1212.5,3637.5,296.43
1037,19970930,2029,5002,4024,3009,10687,123.79,.00,0,10,1237.9,0,1237.9,296.43
1037,19970930,2036,5002,4027,3009,10687,19,.25,4.75,6,114,28.5,85.5,296.43
1083,19971001,2010,5002,4028,3004,10688,31,.10,3.1,18,558,55.8,502.2,299.09
1083,19971001,2028,5002,4024,3004,10688,45.6,.10,4.56,60,2736,273.6,2462.3999,299.09
1083,19971001,2034,5002,4002,3004,10688,14,.00,0,14,196,0,196,299.09
1005,19971001,2001,5002,4005,3001,10689,18,.25,4.5,35,630,157.5,472.5,13.42
1034,19971002,2056,5001,4021,3001,10690,38,.25,9.5,20,760,190,570,15.8
1034,19971002,2077,5001,4024,3001,10690,13,.25,3.25,30,390,97.5,292.5,15.8
1063,19971003,2001,5002,4005,3002,10691,18,.00,0,30,540,0,540,810.05
1063,19971003,2029,5002,4024,3002,10691,123.79,.00,0,40,4951.6,0,4951.6001,810.05
1063,19971003,2043,5002,4013,3002,10691,46,.00,0,40,1840,0,1840,810.05
1063,19971003,2044,5002,4013,3002,10691,19.45,.00,0,24,466.8,0,466.8,810.05
1063,19971003,2062,5002,4006,3002,10691,49.3,.00,0,48,2366.4,0,2366.3999,810.05
1001,19971003,2063,5002,4022,3004,10692,43.9,.00,0,20,878,0,878,61.02
1089,19971006,2009,5003,4028,3003,10693,97,.00,0,6,582,0,582,139.34
1089,19971006,2054,5003,4015,3003,10693,7.45,.15,1.1175,60,447,67.05,379.95,139.34
1089,19971006,2069,5003,4020,3003,10693,36,.15,5.4,30,1080,162,918,139.34
1089,19971006,2073,5003,4027,3003,10693,15,.15,2.25,15,225,33.75,191.25,139.34
1063,19971006,2007,5003,4010,3008,10694,30,.00,0,90,2700,0,2700,398.36
1063,19971006,2059,5003,4008,3008,10694,55,.00,0,25,1375,0,1375,398.36
1063,19971006,2070,5003,4022,3008,10694,15,.00,0,50,750,0,750,398.36
1090,19971007,2008,5001,4010,3007,10695,40,.00,0,10,400,0,400,16.72
1090,19971007,2012,5001,4003,3007,10695,38,.00,0,4,152,0,152,16.72
1090,19971007,2024,5001,4025,3007,10695,4.5,.00,0,20,90,0,90,16.72
1089,19971008,2017,5003,4022,3008,10696,39,.00,0,20,780,0,780,102.55
1089,19971008,2046,5003,4014,3008,10696,12,.00,0,18,216,0,216,102.55
1047,19971008,2019,5001,4026,3003,10697,9.2,.25,2.3,7,64.4,16.1,48.3,45.52
1047,19971008,2035,5001,4002,3003,10697,18,.25,4.5,9,162,40.5,121.5,45.52
1047,19971008,2058,5001,4004,3003,10697,13.25,.25,3.3125,30,397.5,99.375,298.125,45.52
1047,19971008,2070,5001,4022,3003,10697,15,.25,3.75,30,450,112.5,337.5,45.52
1020,19971009,2011,5001,4003,3004,10698,21,.00,0,15,315,0,315,272.47
1020,19971009,2017,5001,4022,3004,10698,39,.05,1.95,8,312,15.6,296.4,272.47
1020,19971009,2029,5001,4024,3004,10698,123.79,.05,6.1895,12,1485.48,74.274,1411.2059,272.47
1020,19971009,2065,5001,4018,3004,10698,21.05,.05,1.0525,65,1368.25,68.4125,1299.8375,272.47
1020,19971009,2070,5001,4022,3004,10698,15,.05,0.75,8,120,6,114,272.47
1052,19971009,2047,5003,4029,3003,10699,9.5,.00,0,12,114,0,114,0.58
1071,19971010,2001,5001,4005,3003,10700,18,.20,3.6,5,90,18,72,65.1
1071,19971010,2034,5001,4002,3003,10700,14,.20,2.8,12,168,33.6,134.4,65.1
1071,19971010,2068,5001,4026,3003,10700,12.5,.20,2.5,40,500,100,400,65.1
1071,19971010,2071,5001,4020,3003,10700,21.5,.20,4.3,60,1290,258,1032,65.1
1037,19971013,2059,5003,4008,3006,10701,55,.15,8.25,42,2310,346.5,1963.5,220.31
1037,19971013,2071,5003,4020,3006,10701,21.5,.15,3.225,20,430,64.5,365.5,220.31
1037,19971013,2076,5003,4012,3006,10701,18,.15,2.7,35,630,94.5,535.5,220.31
1001,19971013,2003,5001,4005,3004,10702,10,.00,0,6,60,0,60,23.94
1001,19971013,2076,5001,4012,3004,10702,18,.00,0,15,270,0,270,23.94
1024,19971014,2002,5002,4005,3006,10703,19,.00,0,5,95,0,95,152.3
1024,19971014,2059,5002,4008,3006,10703,55,.00,0,35,1925,0,1925,152.3
1024,19971014,2073,5002,4027,3006,10703,15,.00,0,35,525,0,525,152.3
1062,19971014,2004,5001,4018,3006,10704,22,.00,0,6,132,0,132,4.78
1062,19971014,2024,5001,4025,3006,10704,4.5,.00,0,35,157.5,0,157.5,4.78
1062,19971014,2048,5001,4029,3006,10704,12.75,.00,0,24,306,0,306,4.78
1035,19971015,2031,5002,4007,3009,10705,12.5,.00,0,20,250,0,250,3.52
1035,19971015,2032,5002,4007,3009,10705,32,.00,0,4,128,0,128,3.52
1055,19971016,2016,5003,4022,3008,10706,17.45,.00,0,20,349,0,349,135.63
1055,19971016,2043,5003,4013,3008,10706,46,.00,0,24,1104,0,1104,135.63
1055,19971016,2059,5003,4008,3008,10706,55,.00,0,8,440,0,440,135.63
1004,19971016,2055,5003,4015,3004,10707,24,.00,0,21,504,0,504,21.74
1004,19971016,2057,5003,4021,3004,10707,19.5,.00,0,40,780,0,780,21.74
1004,19971016,2070,5003,4022,3004,10707,15,.15,2.25,28,420,63,357,21.74
1077,19971017,2005,5002,4018,3006,10708,21.35,.00,0,4,85.4,0,85.4,2.96
1077,19971017,2036,5002,4027,3006,10708,19,.00,0,5,95,0,95,2.96
1031,19971017,2008,5003,4010,3001,10709,40,.00,0,40,1600,0,1600,210.8
